-2,64,-2,2,-2,64,-1,2,-2,63,0,2,-2,63,1,2,-2,63,2,2,-1,65,-2,4127,-1,65,-1,4127,-1,64,0,2,-1,63,1,2,-1,63,2,2,0,65,-2,2,0,65,-1,4127,0,64,0,2,0,64,1,2,0,63,2,2,1,65,-2,2,1,65,-1,2,1,65,0,2,1,65,1,4127,1,64,2,2,2,66,-2,2,2,66,-1,2,2,65,0,2,2,65,1,2,2,64,2,2,1
-2,64,-2,2,-2,64,-1,4127,-2,63,0,2,-2,63,1,2,-2,63,2,2,-1,65,-2,2,-1,65,-1,2,-1,65,0,4127,-1,64,1,2,-1,65,2,4127,0,67,-2,4127,0,66,-1,2,0,66,0,2,0,65,1,2,0,65,2,2,1,67,-2,2,1,67,-1,2,1,67,0,4127,1,67,1,4127,1,66,2,2,2,69,-2,4127,2,68,-1,2,2,67,0,2,2,67,1,2,2,67,2,2,1
-2,67,-2,2,-2,68,-1,4127,-2,66,0,2,-2,66,1,2,-2,66,2,2,-1,67,-2,2,-1,67,-1,2,-1,67,0,2,-1,66,1,2,-1,66,2,2,0,67,-2,2,0,67,-1,2,0,67,0,2,0,66,1,2,0,66,2,2,1,68,-2,4127,1,67,-1,2,1,66,0,2,1,67,1,4127,1,66,2,2,2,67,-2,2,2,67,-1,2,2,66,0,2,2,67,1,4127,2,66,2,2,1
-2,66,-2,9,-2,66,-1,9,-2,66,0,9,-2,66,1,9,-2,67,2,4127,-1,66,-2,9,-1,66,-1,9,-1,66,0,9,-1,66,1,9,-1,66,2,2,0,66,-2,9,0,66,-1,9,0,66,0,9,0,66,1,9,0,66,2,2,1,66,-2,9,1,66,-1,9,1,66,0,9,1,66,1,2,1,67,2,4127,2,66,-2,2,2,66,-1,9,2,66,0,9,2,66,1,2,2,66,2,2,1
-2,67,-2,4127,-2,66,-1,2,-2,66,0,4127,-2,65,1,2,-2,66,2,4127,-1,67,-2,4127,-1,66,-1,2,-1,65,0,2,-1,66,1,4127,-1,66,2,4127,0,67,-2,4127,0,66,-1,2,0,67,0,4127,0,65,1,2,0,66,2,4127,1,67,-2,4127,1,67,-1,4127,1,67,0,4127,1,66,1,4127,1,66,2,4127,2,67,-2,4127,2,67,-1,4127,2,66,0,2,2,67,1,4127,2,65,2,2,1
-2,66,-2,4127,-2,65,-1,2,-2,65,0,2,-2,64,1,2,-2,64,2,2,-1,66,-2,2,-1,65,-1,2,-1,65,0,2,-1,65,1,2,-1,65,2,4127,0,66,-2,2,0,66,-1,2,0,66,0,2,0,65,1,2,0,65,2,2,1,66,-2,2,1,66,-1,2,1,66,0,2,1,66,1,2,1,65,2,2,2,67,-2,2,2,67,-1,2,2,66,0,2,2,67,1,4127,2,66,2,2,1
-2,67,-2,4127,-2,66,-1,2,-2,66,0,2,-2,66,1,2,-2,66,2,2,-1,67,-2,4127,-1,68,-1,41135,-1,67,0,4127,-1,66,1,2,-1,67,2,4127,0,67,-2,2,0,68,-1,4127,0,69,0,41135,0,68,1,4127,0,67,2,2,1,67,-2,2,1,68,-1,2,1,69,0,4127,1,69,1,4127,1,70,2,41135,2,68,-2,4127,2,69,-1,4127,2,69,0,4127,2,69,1,4127,2,70,2,41135,1
-2,70,-2,4127,-2,70,-1,4127,-2,70,0,4127,-2,69,1,2,-2,69,2,2,-1,69,-2,2,-1,69,-1,2,-1,69,0,2,-1,69,1,2,-1,69,2,2,0,70,-2,4127,0,69,-1,2,0,69,0,2,0,69,1,2,0,69,2,2,1,69,-2,2,1,69,-1,2,1,69,0,2,1,69,1,2,1,69,2,2,2,69,-2,2,2,69,-1,2,2,69,0,2,2,70,1,4127,2,69,2,2,1
-2,71,-2,4127,-2,70,-1,2,-2,71,0,4127,-2,70,1,2,-2,70,2,4127,-1,71,-2,4127,-1,71,-1,4127,-1,71,0,4127,-1,70,1,2,-1,70,2,2,0,70,-2,2,0,70,-1,2,0,70,0,2,0,71,1,4127,0,71,2,4127,1,70,-2,2,1,70,-1,2,1,70,0,2,1,70,1,2,1,70,2,2,2,70,-2,2,2,70,-1,2,2,71,0,38,2,70,1,2,2,70,2,2,1
-2,71,-2,4127,-2,71,-1,4127,-2,71,0,38,-2,71,1,38,-2,70,2,2,-1,70,-2,2,-1,70,-1,2,-1,70,0,2,-1,70,1,2,-1,70,2,2,0,70,-2,2,0,70,-1,2,0,70,0,2,0,70,1,2,0,70,2,2,1,70,-2,2,1,70,-1,2,1,70,0,2,1,70,1,2,1,71,2,4127,2,70,-2,2,2,70,-1,2,2,71,0,38,2,70,1,2,2,71,2,4127,1
-2,71,-2,38,-2,71,-1,4127,-2,71,0,4127,-2,70,1,2,-2,70,2,2,-1,70,-2,2,-1,71,-1,4127,-1,71,0,4127,-1,71,1,4127,-1,70,2,2,0,71,-2,4127,0,70,-1,2,0,71,0,4127,0,71,1,4127,0,70,2,2,1,70,-2,2,1,70,-1,2,1,70,0,2,1,70,1,2,1,70,2,2,2,71,-2,4127,2,70,-1,2,2,70,0,2,2,70,1,2,2,70,2,2,1
-2,71,-2,4127,-2,70,-1,2,-2,70,0,2,-2,69,1,2,-2,69,2,2,-1,70,-2,2,-1,70,-1,2,-1,70,0,2,-1,69,1,2,-1,70,2,4127,0,70,-2,2,0,70,-1,2,0,69,0,2,0,69,1,2,0,69,2,2,1,70,-2,4127,1,69,-1,2,1,69,0,2,1,70,1,4127,1,69,2,2,2,69,-2,2,2,69,-1,2,2,70,0,4127,2,69,1,2,2,69,2,2,1
-2,69,-2,2,-2,69,-1,2,-2,69,0,2,-2,69,1,2,-2,69,2,2,-1,70,-2,4127,-1,69,-1,2,-1,69,0,2,-1,70,1,4127,-1,70,2,4127,0,69,-2,2,0,69,-1,2,0,69,0,2,0,69,1,2,0,69,2,2,1,69,-2,2,1,69,-1,2,1,70,0,2,1,70,1,2,1,70,2,2,2,69,-2,2,2,70,-1,4127,2,72,0,41135,2,70,1,2,2,70,2,2,1
-2,70,-2,2,-2,72,-1,41135,-2,70,0,2,-2,70,1,2,-2,69,2,2,-1,70,-2,2,-1,70,-1,2,-1,70,0,2,-1,70,1,2,-1,69,2,2,0,70,-2,2,0,70,-1,2,0,70,0,2,0,70,1,2,0,69,2,2,1,72,-2,41135,1,72,-1,41135,1,70,0,2,1,70,1,2,1,69,2,2,2,71,-2,4127,2,70,-1,2,2,70,0,2,2,70,1,2,2,71,2,41135,1
-2,70,-2,2,-2,69,-1,2,-2,69,0,2,-2,69,1,2,-2,69,2,2,-1,72,-2,41135,-1,69,-1,2,-1,69,0,2,-1,70,1,4127,-1,69,2,2,0,71,-2,4127,0,70,-1,2,0,69,0,2,0,69,1,2,0,69,2,2,1,70,-2,2,1,70,-1,2,1,70,0,2,1,69,1,2,1,69,2,2,2,70,-2,2,2,70,-1,2,2,70,0,2,2,70,1,2,2,70,2,4127,1
-2,69,-2,2,-2,69,-1,2,-2,69,0,2,-2,69,1,2,-2,69,2,2,-1,70,-2,4127,-1,70,-1,4127,-1,69,0,2,-1,69,1,2,-1,69,2,2,0,69,-2,2,0,70,-1,4127,0,70,0,4127,0,70,1,4127,0,69,2,2,1,69,-2,2,1,69,-1,2,1,69,0,2,1,70,1,4127,1,69,2,2,2,69,-2,2,2,69,-1,2,2,69,0,2,2,69,1,2,2,69,2,2,1
-2,69,-2,2,-2,69,-1,2,-2,70,0,4127,-2,69,1,2,-2,69,2,2,-1,69,-2,2,-1,69,-1,2,-1,70,0,4127,-1,69,1,2,-1,69,2,2,0,69,-2,2,0,69,-1,2,0,69,0,2,0,71,1,41135,0,71,2,41135,1,69,-2,2,1,69,-1,2,1,71,0,41135,1,71,1,41135,1,69,2,2,2,69,-2,2,2,69,-1,2,2,69,0,2,2,69,1,2,2,69,2,2,1
-2,69,-2,2,-2,69,-1,2,-2,69,0,2,-2,69,1,2,-2,69,2,2,-1,69,-2,2,-1,69,-1,2,-1,69,0,2,-1,70,1,4127,-1,70,2,4127,0,69,-2,2,0,69,-1,2,0,71,0,41135,0,70,1,4127,0,70,2,4127,1,70,-2,4127,1,69,-1,2,1,69,0,2,1,69,1,2,1,69,2,2,2,69,-2,2,2,69,-1,2,2,69,0,2,2,69,1,2,2,69,2,2,1
-2,70,-2,4127,-2,69,-1,2,-2,70,0,4127,-2,70,1,4127,-2,70,2,4127,-1,69,-2,2,-1,70,-1,4127,-1,69,0,2,-1,69,1,2,-1,69,2,2,0,69,-2,4127,0,69,-1,4127,0,68,0,2,0,68,1,2,0,68,2,2,1,69,-2,4127,1,68,-1,2,1,68,0,2,1,69,1,4127,1,68,2,2,2,68,-2,2,2,69,-1,4127,2,69,0,4127,2,69,1,4127,2,68,2,2,1
-2,68,-2,2,-2,68,-1,2,-2,68,0,2,-2,69,1,4127,-2,69,2,4127,-1,68,-2,2,-1,68,-1,2,-1,68,0,2,-1,69,1,4127,-1,68,2,2,0,69,-2,4127,0,69,-1,4127,0,68,0,2,0,68,1,2,0,68,2,2,1,69,-2,4127,1,68,-1,2,1,68,0,2,1,69,1,2,1,68,2,2,2,68,-2,2,2,68,-1,2,2,69,0,2,2,69,1,2,2,69,2,2,1
-2,69,-2,2,-2,70,-1,4127,-2,68,0,2,-2,68,1,2,-2,68,2,2,-1,69,-2,2,-1,69,-1,2,-1,69,0,2,-1,68,1,2,-1,68,2,2,0,69,-2,2,0,68,-1,2,0,68,0,2,0,68,1,2,0,68,2,2,1,68,-2,2,1,68,-1,2,1,68,0,2,1,68,1,2,1,68,2,2,2,68,-2,2,2,68,-1,2,2,68,0,2,2,68,1,2,2,68,2,2,1
-2,68,-2,2,-2,68,-1,2,-2,68,0,2,-2,68,1,2,-2,68,2,2,-1,68,-2,2,-1,68,-1,2,-1,68,0,2,-1,68,1,2,-1,68,2,2,0,68,-2,2,0,69,-1,4127,0,68,0,2,0,68,1,2,0,68,2,2,1,68,-2,2,1,68,-1,2,1,68,0,2,1,68,1,2,1,67,2,2,2,68,-2,2,2,69,-1,4127,2,68,0,2,2,68,1,4127,2,67,2,2,1
-2,68,-2,4127,-2,67,-1,2,-2,67,0,2,-2,67,1,2,-2,67,2,2,-1,67,-2,2,-1,68,-1,4127,-1,67,0,2,-1,67,1,2,-1,67,2,2,0,67,-2,2,0,67,-1,2,0,68,0,4127,0,67,1,2,0,66,2,2,1,67,-2,2,1,68,-1,4127,1,67,0,2,1,66,1,2,1,66,2,2,2,68,-2,4127,2,68,-1,4127,2,67,0,4127,2,67,1,4127,2,66,2,2,1
-2,66,-2,2,-2,67,-1,4127,-2,67,0,4127,-2,65,1,2,-2,66,2,4127,-1,68,-2,41135,-1,67,-1,4127,-1,66,0,2,-1,65,1,2,-1,65,2,2,0,68,-2,41135,0,67,-1,4127,0,66,0,2,0,66,1,4127,0,65,2,2,1,66,-2,2,1,67,-1,4127,1,67,0,4127,1,66,1,4127,1,65,2,2,2,66,-2,2,2,67,-1,4127,2,66,0,4127,2,65,1,2,2,65,2,2,1
-2,65,-2,2,-2,65,-1,2,-2,64,0,2,-2,64,1,2,-2,64,2,2,-1,65,-2,2,-1,65,-1,2,-1,64,0,2,-1,65,1,4127,-1,64,2,2,0,66,-2,4127,0,65,-1,2,0,64,0,2,0,64,1,2,0,64,2,2,1,65,-2,2,1,65,-1,4127,1,64,0,2,1,64,1,2,1,64,2,2,2,65,-2,4127,2,65,-1,4127,2,64,0,2,2,64,1,2,2,64,2,2,1
-2,64,-2,2,-2,64,-1,2,-2,64,0,2,-2,65,1,4127,-2,64,2,2,-1,64,-2,2,-1,64,-1,2,-1,64,0,2,-1,65,1,4127,-1,64,2,2,0,64,-2,2,0,65,-1,4127,0,64,0,2,0,64,1,2,0,64,2,2,1,65,-2,2,1,65,-1,2,1,66,0,4127,1,64,1,2,1,64,2,2,2,65,-2,2,2,65,-1,2,2,65,0,2,2,66,1,4127,2,64,2,2,1
-2,63,-2,9,-2,63,-1,9,-2,63,0,9,-2,63,1,9,-2,63,2,9,-1,63,-2,9,-1,63,-1,9,-1,63,0,9,-1,63,1,9,-1,63,2,9,0,63,-2,9,0,63,-1,9,0,63,0,9,0,63,1,9,0,63,2,9,1,65,-2,4127,1,63,-1,2,1,63,0,9,1,63,1,13,1,63,2,9,2,65,-2,4127,2,64,-1,2,2,63,0,13,2,63,1,9,2,63,2,9,1
-2,63,-2,9,-2,63,-1,9,-2,63,0,9,-2,63,1,9,-2,63,2,9,-1,63,-2,9,-1,63,-1,9,-1,63,0,9,-1,63,1,9,-1,63,2,9,0,63,-2,9,0,63,-1,9,0,63,0,9,0,63,1,9,0,63,2,9,1,63,-2,9,1,63,-1,9,1,63,0,9,1,63,1,9,1,64,2,4127,2,63,-2,9,2,63,-1,9,2,63,0,2,2,63,1,2,2,63,2,12,1
-2,63,-2,2,-2,63,-1,2,-2,64,0,4127,-2,63,1,2,-2,63,2,2,-1,63,-2,2,-1,63,-1,2,-1,63,0,2,-1,63,1,2,-1,63,2,2,0,64,-2,4127,0,63,-1,2,0,63,0,2,0,64,1,4127,0,63,2,2,1,63,-2,2,1,64,-1,4127,1,63,0,2,1,63,1,2,1,63,2,2,2,63,-2,2,2,63,-1,2,2,63,0,2,2,64,1,4127,2,64,2,4127,1
-2,63,-2,2,-2,63,-1,2,-2,64,0,2,-2,65,1,4127,-2,65,2,4127,-1,63,-2,2,-1,64,-1,4127,-1,63,0,2,-1,64,1,2,-1,65,2,4127,0,64,-2,4127,0,64,-1,4127,0,64,0,4127,0,64,1,2,0,65,2,4127,1,64,-2,4127,1,63,-1,2,1,64,0,4127,1,64,1,4127,1,65,2,4127,2,64,-2,4127,2,64,-1,4127,2,64,0,4127,2,64,1,4127,2,64,2,4127,1
-2,64,-2,4127,-2,64,-1,2,-2,65,0,4127,-2,64,1,2,-2,64,2,2,-1,64,-2,4127,-1,63,-1,2,-1,65,0,4127,-1,65,1,4127,-1,65,2,4127,0,63,-2,2,0,64,-1,4127,0,64,0,4127,0,64,1,4127,0,65,2,4127,1,63,-2,2,1,63,-1,2,1,64,0,4127,1,64,1,4127,1,63,2,2,2,64,-2,4127,2,64,-1,4127,2,64,0,4127,2,63,1,2,2,63,2,2,1
-2,64,-2,4127,-2,64,-1,4127,-2,64,0,4127,-2,65,1,4127,-2,65,2,4127,-1,64,-2,4127,-1,63,-1,2,-1,63,0,2,-1,63,1,2,-1,63,2,2,0,63,-2,2,0,64,-1,4127,0,63,0,2,0,64,1,4127,0,64,2,4127,1,64,-2,4127,1,63,-1,2,1,63,0,2,1,64,1,4127,1,63,2,2,2,63,-2,2,2,64,-1,4127,2,64,0,4127,2,63,1,2,2,64,2,4127,1
-2,63,-2,2,-2,63,-1,2,-2,64,0,4127,-2,64,1,4127,-2,64,2,4127,-1,63,-2,2,-1,63,-1,2,-1,63,0,2,-1,63,1,2,-1,65,2,41135,0,63,-2,2,0,63,-1,2,0,63,0,2,0,65,1,41135,0,64,2,4127,1,65,-2,41135,1,63,-1,2,1,65,0,41135,1,64,1,4127,1,64,2,2,2,63,-2,2,2,64,-1,4127,2,64,0,4127,2,64,1,2,2,64,2,2,1
-2,66,-2,4127,-2,68,-1,41135,-2,66,0,2,-2,67,1,2,-2,68,2,2,-1,67,-2,4127,-1,66,-1,2,-1,67,0,2,-1,69,1,4127,-1,70,2,4127,0,68,-2,4127,0,67,-1,2,0,69,0,4127,0,69,1,2,0,69,2,2,1,68,-2,2,1,69,-1,4127,1,69,0,2,1,70,1,4127,1,70,2,2,2,68,-2,2,2,69,-1,2,2,69,0,2,2,70,1,2,2,70,2,2,1
-2,72,-2,4127,-2,72,-1,2,-2,72,0,2,-2,73,1,2,-2,73,2,2,-1,72,-2,2,-1,72,-1,2,-1,73,0,2,-1,73,1,2,-1,73,2,2,0,72,-2,2,0,73,-1,2,0,73,0,2,0,73,1,2,0,74,2,2,1,73,-2,2,1,73,-1,2,1,73,0,2,1,74,1,2,1,74,2,2,2,73,-2,2,2,73,-1,2,2,73,0,2,2,74,1,2,2,74,2,2,3
-2,74,-2,2,-2,74,-1,2,-2,74,0,2,-2,75,1,2,-2,65,2,1,-1,74,-2,2,-1,74,-1,2,-1,74,0,2,-1,64,1,1,-1,64,2,1,0,74,-2,2,0,74,-1,2,0,64,0,1,0,64,1,1,0,64,2,1,1,74,-2,2,1,64,-1,1,1,64,0,1,1,64,1,1,1,64,2,1,2,64,-2,1,2,64,-1,1,2,64,0,1,2,64,1,1,2,64,2,1,3
-2,75,-2,2,-2,75,-1,2,-2,75,0,2,-2,76,1,2,-2,69,2,1,-1,75,-2,2,-1,75,-1,2,-1,75,0,2,-1,76,1,2,-1,71,2,1,0,75,-2,2,0,75,-1,2,0,75,0,2,0,74,1,3,0,72,2,1,1,74,-2,2,1,75,-1,2,1,75,0,2,1,74,1,3,1,72,2,1,2,74,-2,2,2,75,-1,2,2,75,0,2,2,74,1,3,2,73,2,3,3
-2,73,-2,3,-2,72,-1,1,-2,72,0,1,-2,73,1,1,-2,74,2,12289,-1,74,-2,3,-1,73,-1,3,-1,73,0,1,-1,74,1,12289,-1,76,2,2,0,63,-2,0,0,74,-1,3,0,75,0,4127,0,75,1,3,0,70,2,1,1,63,-2,0,1,68,-1,1,1,69,0,1,1,69,1,1,1,69,2,1,2,63,-2,0,2,67,-1,1,2,67,0,1,2,69,1,1,2,69,2,1,3
-2,71,-2,1,-2,76,-1,2,-2,77,0,2,-2,77,1,2,-2,77,2,2,-1,76,-2,2,-1,76,-1,2,-1,76,0,2,-1,77,1,2,-1,77,2,2,0,76,-2,2,0,76,-1,2,0,76,0,2,0,76,1,2,0,77,2,2,1,76,-2,2,1,76,-1,2,1,76,0,2,1,76,1,2,1,76,2,2,2,76,-2,2,2,76,-1,2,2,76,0,2,2,76,1,2,2,76,2,2,3
-2,76,-2,2,-2,76,-1,2,-2,76,0,2,-2,77,1,2,-2,77,2,2,-1,76,-2,2,-1,76,-1,2,-1,77,0,2,-1,77,1,2,-1,77,2,2,0,76,-2,2,0,76,-1,2,0,77,0,2,0,77,1,2,0,77,2,2,1,76,-2,2,1,76,-1,2,1,77,0,2,1,77,1,2,1,77,2,2,2,76,-2,2,2,76,-1,2,2,77,0,2,2,77,1,2,2,77,2,2,3
-2,77,-2,2,-2,77,-1,2,-2,77,0,2,-2,77,1,2,-2,78,2,2,-1,77,-2,2,-1,77,-1,2,-1,77,0,2,-1,78,1,2,-1,78,2,2,0,77,-2,2,0,77,-1,2,0,77,0,2,0,78,1,2,0,78,2,2,1,77,-2,2,1,77,-1,2,1,77,0,2,1,78,1,2,1,78,2,2,2,77,-2,2,2,77,-1,2,2,77,0,2,2,78,1,2,2,78,2,2,3
-2,78,-2,2,-2,78,-1,2,-2,79,0,2,-2,79,1,2,-2,79,2,2,-1,78,-2,2,-1,78,-1,2,-1,79,0,2,-1,79,1,2,-1,79,2,2,0,78,-2,2,0,78,-1,2,0,79,0,2,0,79,1,2,0,79,2,2,1,78,-2,2,1,78,-1,2,1,79,0,2,1,79,1,2,1,79,2,2,2,78,-2,2,2,78,-1,2,2,79,0,2,2,79,1,2,2,79,2,2,3
-2,79,-2,2,-2,79,-1,2,-2,79,0,2,-2,79,1,2,-2,79,2,2,-1,79,-2,2,-1,79,-1,2,-1,79,0,2,-1,79,1,2,-1,80,2,4127,0,79,-2,2,0,79,-1,2,0,79,0,2,0,79,1,2,0,79,2,2,1,79,-2,2,1,79,-1,2,1,79,0,2,1,79,1,2,1,79,2,2,2,79,-2,2,2,79,-1,2,2,79,0,2,2,79,1,2,2,79,2,2,3
-2,81,-2,2,-2,81,-1,2,-2,82,0,2,-2,83,1,2,-2,82,2,2,-1,81,-2,2,-1,82,-1,2,-1,83,0,4127,-1,83,1,2,-1,83,2,2,0,81,-2,2,0,82,-1,2,0,82,0,2,0,83,1,2,0,83,2,2,1,81,-2,2,1,82,-1,2,1,83,0,2,1,83,1,2,1,83,2,2,2,81,-2,2,2,82,-1,2,2,83,0,2,2,84,1,2,2,83,2,2,34
-2,83,-2,2,-2,83,-1,2,-2,83,0,2,-2,82,1,2,-2,82,2,2,-1,83,-2,2,-1,83,-1,2,-1,83,0,2,-1,83,1,2,-1,82,2,2,0,84,-2,2,0,84,-1,2,0,83,0,2,0,83,1,2,0,83,2,2,1,84,-2,2,1,84,-1,2,1,84,0,2,1,84,1,2,1,83,2,2,2,84,-2,2,2,84,-1,2,2,84,0,2,2,84,1,2,2,84,2,2,34
-2,84,-2,2,-2,84,-1,2,-2,84,0,2,-2,84,1,2,-2,84,2,2,-1,84,-2,2,-1,84,-1,2,-1,92,0,4114,-1,85,1,2,-1,85,2,2,0,85,-2,2,0,85,-1,2,0,85,0,2,0,85,1,2,0,87,2,4114,1,85,-2,2,1,85,-1,2,1,85,0,2,1,87,1,4114,1,86,2,2,2,85,-2,2,2,85,-1,2,2,86,0,2,2,87,1,4127,2,87,2,2,34
-2,87,-2,2,-2,88,-1,2,-2,89,0,2,-2,90,1,2,-2,92,2,2,-1,88,-2,4127,-1,88,-1,2,-1,90,0,4127,-1,90,1,2,-1,70,2,1,0,70,-2,1,0,70,-1,1,0,70,0,1,0,89,1,2,0,70,2,1,1,70,-2,1,1,70,-1,1,1,70,0,1,1,89,1,2,1,70,2,1,2,70,-2,12289,2,70,-1,12289,2,70,0,12289,2,89,1,2,2,70,2,1,34
-2,92,-2,2,-2,94,-1,2,-2,101,0,78,-2,100,1,78,-2,101,2,78,-1,94,-2,18,-1,101,-1,78,-1,100,0,78,-1,100,1,78,-1,101,2,78,0,94,-2,18,0,95,-1,2,0,100,0,78,0,100,1,78,0,71,2,1,1,95,-2,78,1,96,-1,78,1,97,0,78,1,99,1,78,1,71,2,1,2,95,-2,78,2,96,-1,78,2,97,0,78,2,98,1,78,2,99,2,78,34
-2,100,-2,78,-2,101,-1,78,-2,102,0,78,-2,103,1,78,-2,104,2,78,-1,99,-2,78,-1,100,-1,78,-1,101,0,78,-1,102,1,78,-1,103,2,78,0,98,-2,78,0,99,-1,78,0,100,0,78,0,101,1,78,0,102,2,78,1,98,-2,78,1,99,-1,78,1,100,0,78,1,101,1,78,1,102,2,78,2,97,-2,78,2,98,-1,78,2,99,0,78,2,101,1,78,2,102,2,78,34
-2,101,-2,2,-2,102,-1,2,-2,102,0,2,-2,102,1,2,-2,103,2,78,-1,101,-2,2,-1,108,-1,78,-1,107,0,78,-1,102,1,2,-1,103,2,78,0,101,-2,2,0,108,-1,78,0,102,0,2,0,106,1,78,0,103,2,4127,1,101,-2,2,1,101,-1,2,1,101,0,2,1,101,1,2,1,103,2,4127,2,101,-2,2,2,100,-1,2,2,101,0,2,2,102,1,4127,2,102,2,78,34
-2,102,-2,78,-2,102,-1,78,-2,103,0,4127,-2,103,1,78,-2,103,2,78,-1,101,-2,78,-1,102,-1,78,-1,102,0,78,-1,103,1,78,-1,103,2,4127,0,100,-2,78,0,101,-1,78,0,102,0,78,0,103,1,4127,0,103,2,78,1,99,-2,78,1,100,-1,78,1,101,0,4127,1,102,1,78,1,103,2,78,2,98,-2,78,2,99,-1,4127,2,100,0,78,2,101,1,78,2,102,2,78,34
